7356 20
respectability	0.646	0.742	0.695	0.381	-0.045	-1.339	-2.239	0.374	0.433	-0.274	0.661	1.695	-1.240	2.442	-0.850	0.240	0.767	0.337	-1.356	0.978
vanquished	2.551	0.248	0.721	-0.842	1.611	1.402	-0.926	2.310	1.072	0.018	1.467	1.641	-2.829	-0.506	0.060	2.200	0.310	-0.510	2.012	-1.918
inflating	-0.570	1.135	-0.441	-1.500	-0.494	-0.268	-1.263	0.861	0.218	-0.089	0.279	-0.394	0.074	-0.998	-1.062	0.470	0.478	-2.168	-0.799	0.621
metonymy	2.024	-0.696	2.401	1.631	-2.412	-0.549	-0.382	-2.815	-0.462	0.129	-1.159	-0.643	-0.573	-0.030	-0.318	-1.571	2.592	-0.387	-0.595	-0.865
galore	-0.339	-0.357	-0.848	-0.357	-0.925	0.172	0.265	-1.993	0.307	-0.822	1.354	2.361	-0.196	0.238	0.570	0.527	0.884	0.091	1.089	-0.876
evangelistic	0.036	0.037	-0.587	-0.086	-1.767	0.615	-2.441	-0.484	0.830	-2.349	0.661	1.232	-1.193	0.732	-0.958	1.732	-0.293	0.312	-0.671	1.434
downstairs	0.022	0.559	-0.374	-3.352	0.566	1.076	-1.376	-1.410	0.191	0.700	1.725	0.744	-1.559	-0.086	-0.484	2.250	1.372	-1.511	2.497	-0.107
oops	1.226	-0.380	-1.335	-2.623	0.686	2.279	-0.996	-1.065	-0.843	0.858	1.797	1.076	0.232	1.153	-1.163	0.188	0.853	-0.543	-1.061	0.123
devious	2.186	0.410	1.753	0.375	-0.482	-1.474	0.643	-0.067	0.998	0.772	2.299	0.670	-0.762	1.384	-0.736	1.846	-0.466	-0.455	0.955	0.434
wont	1.191	0.055	0.087	-2.348	-0.881	1.640	-1.091	-1.060	0.284	0.521	1.023	1.736	-0.412	0.058	-0.390	1.149	0.658	-1.034	0.158	0.282
vacancies	0.083	1.208	0.043	-0.584	0.051	0.888	-1.571	-0.412	-0.161	-0.644	-1.855	0.153	-1.331	-0.096	0.831	-0.506	1.729	-2.081	-1.166	0.773
phoned	-0.206	0.410	-1.195	-1.389	-0.057	-0.415	-0.281	-0.879	0.465	1.188	1.373	3.170	-1.820	-0.522	-0.663	0.441	-0.115	-1.103	0.676	0.129
antisocial	2.150	1.018	1.566	-0.219	-0.632	-0.866	-2.599	-3.466	0.394	0.032	1.222	-1.889	0.403	-1.235	-0.492	0.044	-1.526	-1.468	-2.755	-0.426
cts	0.684	-0.891	0.140	-1.344	-0.324	-0.376	-0.513	-0.615	-1.805	0.694	-0.951	0.028	0.451	0.549	1.142	-0.692	0.596	-1.297	-0.614	-1.657
coursework	-0.413	1.312	-0.485	-0.735	-2.574	0.024	-0.076	-2.331	-0.649	0.960	-2.230	0.940	-1.668	-0.839	-0.977	-0.116	1.102	0.248	-3.135	1.329
registrations	-1.029	-0.559	-0.091	-0.475	-0.314	0.794	0.356	-0.682	-0.231	1.598	-0.400	0.150	0.101	0.506	0.782	-1.349	0.093	-0.093	-0.398	-0.939
full-time	-0.244	0.483	0.200	-0.437	-0.038	-0.256	-1.355	-0.833	0.500	0.101	-1.564	2.033	-2.021	-0.244	-0.293	-1.151	1.540	-1.013	-1.292	0.148
co-operation	0.891	1.351	-0.322	-0.726	-0.227	0.028	-2.895	-1.489	0.570	0.410	0.318	2.516	-2.681	-0.213	-0.447	0.688	1.790	-0.399	-0.455	-1.040
's?	0.416	0.832	-0.024	-2.630	-1.125	1.583	-1.821	-1.093	0.447	0.257	0.990	3.263	-1.170	-1.201	-0.979	0.487	0.967	-0.297	-0.349	-0.207
styleguide	2.977	-0.164	-0.709	-1.931	-0.718	0.019	-2.121	-1.443	-0.231	-1.529	0.535	4.883	-5.409	-1.554	2.925	-0.325	4.101	-0.012	-1.411	1.453
cravingswith	0.017	-0.020	0.005	0.016	0.019	0.014	0.009	-0.001	-0.009	-0.007	-0.024	0.019	-0.003	0.013	-0.000	-0.023	0.013	-0.015	-0.012	-0.009
sensitivenerve	-0.024	-0.017	0.011	-0.010	-0.012	-0.010	-0.001	0.015	0.011	0.005	-0.002	0.019	0.022	-0.012	0.015	0.020	0.009	0.011	0.019	-0.003
you'llnever	0.023	0.010	-0.008	-0.010	-0.024	-0.018	-0.021	0.003	-0.005	-0.012	-0.013	0.004	0.018	-0.000	-0.015	0.020	-0.004	0.003	0.005	-0.007
sizefor	-0.019	-0.018	0.014	-0.018	0.013	0.008	-0.013	0.015	0.007	0.007	-0.011	-0.012	-0.025	-0.024	0.014	0.003	-0.007	0.025	0.019	-0.024
youwant	-0.000	-0.023	0.024	-0.012	-0.005	0.017	0.010	-0.022	-0.007	-0.006	0.023	0.002	0.019	0.016	0.019	-0.025	0.012	0.006	0.018	-0.023
largefor	0.021	0.001	0.001	-0.002	0.012	-0.003	0.014	-0.007	0.008	0.004	0.013	-0.022	-0.001	-0.004	0.018	-0.018	-0.014	0.007	0.012	-0.004
possiblefor	-0.019	-0.015	-0.013	-0.025	0.011	-0.010	0.002	-0.015	0.013	-0.004	-0.024	0.004	-0.011	-0.014	-0.009	0.024	0.001	0.009	-0.008	-0.001
z'	0.017	-0.025	0.013	-0.004	0.009	0.011	0.010	0.015	-0.006	0.011	-0.002	0.020	-0.002	-0.015	-0.014	-0.022	0.008	0.006	-0.008	0.017
forward-looking	-0.010	0.004	-0.017	0.007	0.022	-0.014	0.015	-0.024	0.018	-0.004	0.021	0.008	-0.023	0.020	-0.016	-0.006	0.014	0.004	-0.002	-0.012
hesitated	-0.244	0.173	0.418	-0.672	0.274	-0.428	-1.379	-0.850	1.478	0.845	1.042	0.679	-1.879	0.145	-2.192	0.449	-0.722	0.306	-0.439	0.030
misrepresenting	0.678	0.656	0.813	0.183	-0.883	-0.148	-1.202	-2.181	0.565	-0.170	1.354	2.018	-1.841	1.024	-0.719	-0.632	-1.213	-0.447	-0.426	1.569
horrendous	0.368	0.689	0.451	-0.330	0.247	-0.545	-1.744	-0.564	1.013	0.501	0.687	1.858	0.073	-0.336	-0.893	1.098	0.398	-0.962	-0.149	-0.474
blindly	1.621	-0.703	2.958	-2.434	-0.212	0.341	-3.391	-1.182	2.639	1.004	2.117	0.557	0.087	0.102	-0.447	-0.261	0.271	0.002	-2.539	0.489
fantastically	0.852	1.774	1.166	-0.944	-1.077	1.161	-0.663	-1.548	0.450	-1.169	1.698	-0.122	-0.210	0.625	-1.430	0.475	-0.130	-0.486	-0.642	1.393
pigeonhole	1.245	-0.369	0.406	-1.402	0.044	0.156	-2.286	-1.282	0.129	0.501	-0.098	1.417	-1.450	0.289	-0.291	0.732	1.921	-0.642	-0.624	0.915
truthfulness	-0.158	-0.052	0.256	-0.082	-0.716	-1.114	-1.582	0.300	2.720	0.471	0.423	0.509	-2.102	0.128	-0.767	1.059	0.570	-1.104	-0.248	1.181
clog	-0.462	-0.372	0.251	-3.580	0.152	0.029	-1.178	-1.141	-1.268	-0.645	1.336	0.918	0.035	0.529	0.322	1.135	0.608	-0.716	1.296	-0.452
cheesy	1.245	-0.335	0.129	-1.684	-2.411	1.395	-0.933	-3.190	-0.251	-0.004	1.654	0.505	-0.813	0.457	-0.384	0.463	0.051	-0.648	0.946	-0.734
squirt	0.078	1.113	-0.745	-3.609	-1.414	0.658	0.074	-0.930	-0.230	-0.150	1.520	-0.137	0.230	-1.493	0.374	2.685	0.403	-3.401	1.252	0.289
impressively	-0.981	0.966	0.257	-1.624	-1.447	0.924	-1.007	-0.857	-1.717	-0.856	-0.118	1.111	-0.946	-0.751	-2.511	-0.830	1.767	0.459	0.375	-1.503
mugs	-0.561	-0.073	-0.335	-2.820	-1.180	2.082	-0.623	-1.999	-0.456	0.762	1.534	0.747	-1.085	0.071	0.461	0.344	0.088	-1.229	2.598	0.442
examiners	-0.049	1.238	-0.512	-1.167	0.822	-0.383	-1.386	-1.884	1.108	-0.938	0.050	1.414	-3.522	-0.498	0.501	-0.868	1.207	-1.414	-1.383	-0.001
hier	0.437	-0.814	-0.505	-0.081	1.496	0.771	0.175	-0.944	0.177	-0.374	0.432	-0.186	-1.153	-0.307	-0.383	0.936	-0.044	0.114	0.517	-0.465
cuteness	2.399	3.140	-0.002	-0.354	-2.154	1.178	-2.074	-0.683	0.555	0.580	3.602	0.509	-0.453	2.057	-0.352	2.823	0.020	-1.946	1.434	0.404
cheeky	1.300	0.306	-0.484	-0.419	0.377	0.368	-0.537	-2.260	0.140	0.486	2.720	2.344	-0.288	0.029	-0.677	1.589	0.262	-0.643	1.784	-0.234
jammed	-0.697	0.870	-0.581	-3.532	-0.717	-0.404	0.809	0.368	0.360	0.619	0.892	0.236	-1.020	-0.402	0.191	1.507	0.458	-1.683	0.531	-1.653
truffles	0.641	0.698	0.068	-1.890	-1.057	0.726	0.120	-2.676	-1.675	-0.652	1.724	0.003	-1.784	-1.276	1.994	0.713	-0.058	-0.369	1.572	0.830
sildenafil	-0.239	-0.060	0.054	-0.316	0.336	-0.467	-0.130	-1.128	-0.517	-0.241	0.402	-0.195	-0.399	-0.343	0.016	-0.263	-0.624	-0.369	-0.543	-0.343
2pm	0.333	0.374	-2.264	-1.124	-0.462	1.236	-1.994	-0.688	0.087	-0.023	-0.110	3.492	-2.454	-1.125	-0.397	0.808	0.931	-0.899	-0.302	0.236
bidiv	0.731	0.702	0.963	-1.150	-0.847	1.340	-0.514	-2.444	1.155	-1.933	-2.919	2.152	-0.757	-2.754	-0.855	-0.045	3.859	-1.587	-2.507	-1.659
braoe	1.428	0.824	0.636	-0.920	-0.651	1.263	-0.724	-2.144	0.307	-1.996	-2.828	1.682	-0.592	-2.792	-1.097	0.130	3.108	-1.839	-2.671	-1.302
viciously	0.568	0.624	1.973	-1.250	-0.892	1.694	-0.015	-0.247	1.370	-0.973	-0.156	1.022	-1.601	0.224	-1.113	1.010	-1.678	-1.780	1.837	-0.180
blistering	0.499	-0.344	-1.695	-1.331	0.361	0.202	0.661	0.407	-0.068	-0.151	1.156	-0.611	0.464	1.926	-0.034	1.501	-0.075	-1.025	-0.902	-0.365
tho	1.561	0.709	0.863	-1.339	0.472	1.604	-2.096	-1.124	-0.903	-0.097	1.475	2.754	-0.673	-1.667	-1.160	0.750	0.619	0.100	0.680	0.552
upstairs	-0.959	0.350	-1.195	-2.896	-0.618	1.044	0.367	-0.967	0.242	1.213	1.037	1.476	-0.822	0.740	-1.400	2.112	0.479	-0.844	1.603	0.827
intruding	0.171	0.375	1.895	-0.449	-0.194	0.377	-1.710	0.198	-1.241	-1.157	-2.033	-0.206	2.360	-2.628	-0.935	-0.019	-0.358	-3.040	-0.217	1.155
warranties	-0.210	0.708	1.967	0.924	-1.110	0.304	-0.845	-0.097	0.926	1.660	0.446	-1.554	0.568	1.108	1.377	-1.039	0.983	-0.327	-0.894	0.071
itchy	0.090	0.270	0.807	-2.074	-1.873	-0.094	-1.439	-2.164	-0.773	-0.434	0.866	-1.609	0.287	-0.233	-1.438	0.733	-0.736	-0.535	0.242	-1.657
purest	0.375	-0.712	1.447	-1.534	-0.572	1.133	-0.758	-2.195	-0.577	0.134	0.882	-1.189	-0.288	0.200	-1.997	0.556	0.524	-0.893	2.741	0.441
buckets	-0.990	-0.196	0.478	-3.771	-1.009	1.173	-0.490	-1.095	-0.732	0.216	1.039	-0.167	-0.041	-2.125	-0.578	1.689	1.263	-0.429	2.057	0.613
cellphone	0.571	-0.034	0.323	-1.708	0.059	-0.460	0.855	-0.332	-0.597	0.340	1.072	1.536	-0.241	-0.044	1.293	-0.303	0.987	-0.763	0.215	-1.495
testimonials	-0.657	0.257	1.251	-0.456	0.575	-0.523	0.295	-1.309	0.820	-0.937	-0.064	-0.472	0.070	0.040	0.353	0.622	-0.614	-0.934	0.276	-0.610
organiser	0.965	0.031	-1.205	0.420	0.937	0.076	-0.959	-0.780	1.312	1.078	-0.143	2.504	-2.255	1.849	0.647	0.026	-2.075	-2.276	-0.016	-1.017
boundless	1.974	0.332	2.288	0.742	-1.062	-0.925	-3.060	-0.483	0.911	1.291	2.399	0.376	0.612	-0.639	-3.403	2.253	1.209	0.950	0.874	-0.503
uninteresting	0.894	-0.642	0.559	-0.721	-0.187	-0.021	-0.529	-0.915	-0.110	-0.377	1.084	0.520	-0.767	0.630	-0.542	-0.385	2.535	-0.261	0.106	0.669
fro	1.022	0.195	0.055	0.265	0.803	1.225	0.712	-0.256	0.407	0.298	0.805	1.141	0.256	-0.510	-0.365	1.296	0.658	-0.258	0.797	-0.476
belated	0.380	0.347	-0.555	-0.805	1.014	-0.190	-0.633	-0.127	1.268	-0.362	2.414	0.883	-0.766	-0.293	-1.046	-0.430	0.588	-1.083	-0.719	0.039
discipleship	0.315	-0.291	0.100	1.502	-1.952	-1.418	-2.379	-0.682	1.774	-1.100	-0.291	-0.312	-2.263	0.155	-0.222	3.231	0.418	0.504	1.105	0.633
tut	2.149	-0.779	-0.387	-1.068	-0.958	1.870	-1.272	-2.249	-0.982	0.454	2.637	0.749	-0.494	-1.839	-0.206	1.362	0.834	0.229	2.127	-1.108
screwed	0.160	0.037	-0.701	-2.911	-0.692	0.427	0.685	-0.683	0.191	0.726	1.809	0.881	-0.802	0.330	-0.314	0.927	0.541	-0.952	0.028	0.731
clogged	-0.909	-0.531	0.229	-3.556	1.035	-1.060	-0.832	-0.592	-1.383	-0.126	-0.254	0.626	-0.314	-0.119	-1.328	1.256	1.390	-1.446	1.541	-0.301
awfully	1.457	0.764	0.470	-1.187	-0.681	1.277	-1.857	-1.366	1.081	0.114	1.448	1.347	-1.542	-0.303	-1.001	1.483	1.929	-0.131	0.540	-0.366
thankful	0.098	1.091	-0.152	-3.085	-0.935	0.190	-1.260	0.651	0.807	0.335	1.460	2.256	-2.897	-0.960	-2.461	0.543	0.917	0.140	-1.208	-0.126
docile	0.501	0.294	2.552	-0.823	-1.448	0.933	-0.556	-1.010	1.090	0.610	1.766	-1.091	1.729	-0.861	-0.025	0.604	-1.047	-0.809	0.343	0.750
thrilled	0.806	-0.531	-0.670	-1.761	-1.263	0.127	-0.007	-1.604	1.065	0.215	1.470	1.232	-0.589	0.484	-1.781	1.241	-0.551	-0.365	-0.810	-0.157
chilli	-0.320	-0.540	0.515	-1.284	-1.123	1.568	-1.731	-2.543	-1.394	-0.271	2.097	-2.226	-0.129	-0.893	0.868	0.015	-2.013	-0.903	2.680	0.079
grumpy	-0.186	0.772	0.983	-1.301	-0.709	1.944	-0.023	-1.537	2.028	0.149	0.154	0.549	-0.548	0.202	-1.118	1.294	0.131	-2.325	1.810	-0.231
perusal	0.630	-0.470	-0.029	0.897	-1.507	0.728	-1.130	-1.366	1.888	-1.916	0.165	1.364	-2.316	-1.929	-0.240	0.083	2.038	-0.229	0.106	-0.249
visualisation	1.283	0.501	0.992	-0.813	-0.651	-1.665	-0.791	-1.893	-1.741	-0.049	-1.374	1.707	-2.172	0.996	0.032	-1.319	2.102	-2.256	-0.369	-0.342
ironing	0.174	0.973	0.560	-2.751	-1.597	0.879	-1.012	-2.359	-0.128	0.357	0.891	1.127	-0.714	0.258	0.190	1.246	0.971	-0.747	0.560	0.111
hmm	1.794	0.995	0.842	-1.842	0.034	0.813	-1.382	-1.693	-0.222	0.296	1.566	2.346	-1.151	-0.464	-0.163	0.038	1.359	-0.190	-0.827	0.075
waffle	0.987	1.132	-0.266	-1.859	-0.362	1.197	-0.258	-1.398	-1.246	0.661	1.516	0.960	-1.722	-0.140	0.174	0.775	1.015	-0.104	0.779	-0.550
phoning	-0.323	0.468	-0.034	-2.408	0.008	-0.421	-1.136	-0.958	-0.290	0.364	1.578	2.247	-1.833	-0.795	-0.142	0.442	1.014	-0.272	1.088	-1.417
'scientific	1.091	-0.316	1.154	0.928	-1.332	-1.024	-4.190	-2.565	2.126	-1.629	1.083	3.801	-1.063	1.386	-0.725	1.380	0.806	-0.433	0.293	1.562
grandad	0.858	1.372	0.196	-0.849	-0.940	2.487	-1.737	-1.685	1.098	0.287	0.125	1.363	-1.878	-1.140	-1.860	0.774	1.192	-0.742	0.264	-0.173
10am	0.701	0.352	-1.562	-1.609	0.315	2.052	-1.703	-1.871	-1.207	-0.490	0.705	2.261	-2.222	-1.857	-0.793	0.978	1.209	0.317	0.766	-0.495
&copy;	0.012	-0.001	0.021	0.021	0.013	-0.022	0.023	0.022	0.011	0.012	-0.005	-0.025	-0.020	0.010	-0.007	-0.004	0.010	-0.004	-0.011	0.014
shyness	0.580	0.708	1.364	-0.859	-0.837	-1.171	-1.063	-2.388	1.270	0.376	0.294	0.260	-0.202	-0.150	-0.284	1.611	-1.655	-0.640	-1.119	-0.919
lunches	-1.743	0.334	-0.325	-1.345	-1.010	0.830	-1.570	-1.797	0.256	0.637	0.894	0.401	-0.942	0.915	0.445	-0.161	0.282	-0.182	1.263	-0.819
delicately	-0.473	-0.256	0.457	-0.980	-1.380	0.535	-0.273	-1.755	0.670	0.151	1.545	-2.391	-1.575	-0.111	-1.824	1.050	-0.100	-1.011	2.907	0.495
chatroom	0.908	0.001	0.745	-1.742	-0.087	0.762	-0.792	-1.234	-0.263	-0.239	1.247	2.886	-1.077	2.109	1.610	0.267	1.708	0.003	0.639	-1.028
diss	0.540	-0.632	-1.158	0.142	1.538	0.448	-0.372	-2.511	1.074	-0.601	-0.264	0.663	-0.797	-1.884	-1.920	1.307	1.348	-0.566	-0.159	-0.104
scoundrel	2.130	1.527	2.148	-0.529	-0.950	0.907	-1.698	-2.307	1.157	1.004	1.686	1.480	-2.565	0.439	-0.567	0.942	0.034	0.994	0.217	-0.176
weighty	1.201	-0.800	0.516	-0.326	-0.778	-1.558	-0.795	-1.361	0.670	-0.154	1.226	0.078	-1.010	-0.432	-1.349	0.843	1.391	-0.532	0.502	0.278
smack	0.728	0.941	0.650	-2.514	0.071	1.074	-1.191	-0.962	0.063	-0.225	0.615	0.693	0.214	0.188	0.143	3.075	0.955	-0.736	1.156	-1.448
timetables	-0.619	0.975	0.683	-1.964	-0.837	1.004	-0.774	-0.925	-0.810	-0.179	-0.378	0.974	-1.149	-0.947	0.155	-0.878	2.100	-0.402	-0.003	-0.714
brokerage	-2.056	0.961	0.613	0.558	-0.529	-0.618	-0.521	-0.653	-0.048	1.695	-1.104	-0.999	-0.371	1.605	-0.128	-0.600	0.887	0.233	-0.188	-0.647
hem	1.104	0.425	0.072	-2.788	-1.184	2.637	-0.413	-0.970	-1.003	0.038	0.872	-0.299	-0.756	-1.800	-1.909	2.226	0.441	-1.477	2.383	-0.465
captions	0.733	0.372	1.676	0.369	-0.333	-0.156	0.140	-1.549	0.618	-1.113	0.824	0.152	-1.212	0.991	-0.663	-0.570	2.694	-0.186	0.622	-0.948
radiotherapy	-0.239	0.803	-0.403	-1.842	-0.634	-0.926	-0.858	-2.292	-0.200	-2.238	1.105	-1.168	-0.803	-0.993	0.469	-0.361	-0.960	-1.792	-1.923	0.210
refinancing	-0.752	-0.331	-0.249	-0.395	0.239	-0.029	-0.669	-0.956	-0.007	1.042	-0.242	-0.017	-0.067	0.552	-0.224	0.388	1.199	0.350	-0.210	-0.871
rained	-0.027	0.131	-1.700	-2.549	-1.085	1.769	-0.524	0.286	0.094	0.168	1.628	1.541	-0.136	-0.725	-2.248	2.166	0.480	-1.331	1.375	0.589
shampoo	-0.014	0.594	0.760	-2.232	-1.304	0.776	-0.801	-2.776	1.150	0.417	2.955	-1.359	-0.440	-2.063	0.674	-0.695	1.083	-1.669	0.461	-0.408
schnell	2.488	-1.518	0.213	-1.339	0.236	1.805	-0.991	-3.848	-0.313	-1.371	-1.841	0.001	-2.557	-1.852	-1.813	-0.099	1.192	-0.768	-0.458	-2.620
cuz	0.253	0.077	-0.205	-0.297	-0.156	0.289	0.029	-0.255	0.019	0.007	0.589	0.335	0.099	-0.168	0.018	0.123	-0.174	-0.056	-0.073	-0.082
45pm	0.249	0.654	-4.246	-1.892	-1.372	0.472	-1.824	-1.664	-0.983	-1.638	0.064	2.428	-3.633	-3.078	0.886	1.411	2.487	-1.040	-0.801	-1.403
------	0.426	-0.317	-0.106	-0.145	-0.335	-0.181	0.174	-0.359	-0.362	-0.060	-0.170	0.629	-1.215	-0.374	0.337	-0.321	0.564	-0.629	0.025	-0.280
coz	1.148	0.370	0.193	-2.114	-0.344	1.191	-1.767	-0.905	0.269	0.622	1.893	2.729	-1.171	-1.336	-0.652	0.414	0.560	0.030	-0.703	-0.270
6am	0.321	0.139	-0.392	-3.156	-0.460	1.958	-1.579	-1.256	-0.442	1.126	0.669	3.098	-0.392	-1.115	-0.293	1.704	1.916	1.149	-0.623	-0.538
appetising	0.034	2.677	1.899	-2.887	-2.003	-0.365	-4.210	-4.335	-0.222	2.028	0.689	1.422	-0.902	-1.643	-2.559	1.229	1.567	-1.338	0.967	-0.879
respirators	-0.015	0.021	-0.014	-0.005	-0.010	-0.018	0.006	-0.012	0.005	0.015	0.005	0.020	-0.005	0.018	-0.024	-0.006	-0.015	0.002	-0.022	-0.023
non-returnable	0.013	-0.011	-0.020	-0.002	-0.019	0.013	0.013	-0.002	0.001	0.024	0.023	-0.019	-0.001	-0.020	0.016	0.013	0.013	0.005	0.011	0.024
non-refundable	-0.005	-0.016	-0.008	0.005	0.007	0.015	0.001	0.009	-0.025	0.006	-0.002	0.004	-0.012	-0.017	-0.000	0.017	-0.003	-0.022	-0.011	-0.009
/a	0.014	-0.010	0.012	-0.021	0.015	-0.020	0.024	-0.002	-0.011	0.020	-0.005	-0.024	-0.013	-0.006	0.007	0.006	0.021	0.001	0.005	-0.010
qnivq	0.018	0.001	-0.005	-0.004	0.016	0.017	-0.003	0.002	0.016	-0.017	-0.006	-0.001	-0.020	-0.002	-0.021	-0.008	-0.015	0.020	0.010	-0.002
^yzpb	0.019	0.024	0.007	-0.006	-0.017	-0.005	0.000	0.022	-0.011	-0.021	-0.014	-0.014	0.015	-0.013	0.020	0.003	-0.003	-0.008	0.023	0.002
procps-list	-0.012	-0.021	-0.024	0.023	-0.001	-0.005	0.024	0.022	0.008	0.001	0.025	0.013	0.002	0.020	-0.004	-0.023	-0.019	-0.014	0.022	0.004
sprays	-0.333	0.788	-0.345	-1.238	-0.215	-0.460	-0.198	-0.067	-2.095	-0.527	0.948	-2.340	-0.088	-1.197	1.011	-0.315	0.446	-1.030	-0.035	0.140
yoghurt	0.842	0.494	0.140	-1.284	-0.649	0.687	-1.131	-2.213	-1.508	0.365	1.651	-0.695	-1.695	-0.883	1.165	0.516	-0.643	-0.180	1.475	-0.661
posh	-0.753	0.969	-0.043	-0.836	-0.954	1.695	-0.322	-1.620	0.647	0.225	0.287	0.564	-0.645	0.805	-1.595	1.875	0.450	-0.140	1.739	-0.354
impetuous	0.068	0.938	-0.089	-0.060	-0.673	0.054	0.109	-0.080	1.837	0.832	1.157	0.458	-1.974	-1.390	-0.888	0.359	-0.083	-1.165	0.310	0.530
pleases	1.417	-1.146	0.427	-0.563	-0.247	-0.469	-1.809	-1.170	0.825	1.674	0.619	0.690	-0.444	-0.736	-0.429	1.321	1.266	-1.329	0.798	-0.277
toasts	-0.270	-0.379	-0.673	-1.885	-1.910	1.605	-1.821	-2.693	0.353	0.446	0.370	0.493	-1.567	0.054	-0.326	2.022	-1.016	-0.082	1.868	-0.593
quantifying	0.631	0.874	0.392	0.432	-0.135	-1.446	-1.962	-1.398	-2.030	-1.824	-1.077	1.304	0.367	-1.008	0.208	-0.331	2.542	-2.661	0.556	-0.017
slandered	0.267	-0.984	0.902	-0.688	-0.010	0.947	-1.853	-2.194	2.632	1.401	3.242	2.627	-1.020	0.889	-0.667	-0.902	-0.296	0.233	0.972	-0.460
snuck	-0.321	0.825	-0.206	-1.420	-0.371	0.371	1.104	-0.351	-0.140	0.132	0.548	1.304	0.386	-0.243	0.792	1.954	-0.827	-0.275	0.381	-0.524
veritable	-0.891	-0.031	-0.660	-0.701	-1.090	0.468	-1.037	-0.078	-0.358	-0.102	0.119	1.395	-1.066	-0.711	-1.153	0.277	0.416	0.871	0.155	0.656
chilly	0.267	-0.689	-1.625	-0.984	-1.652	1.351	-2.394	-1.552	-1.020	-0.779	0.818	1.885	1.709	-2.498	-1.624	0.640	-0.513	-1.474	-0.141	0.642
heartfelt	0.974	0.223	-0.095	-0.514	-0.625	0.174	-0.863	-1.055	1.340	0.045	1.274	0.178	-1.879	0.284	-1.130	1.192	0.249	-0.718	0.463	-0.482
invitations	0.294	-0.446	0.057	-0.621	-1.155	2.979	-1.006	-0.893	1.481	0.309	1.364	0.748	-2.466	-0.352	1.075	-0.540	0.906	0.881	-0.114	0.460
convalescence	-1.016	1.049	-1.246	-1.655	-1.033	-1.123	-1.149	-0.645	0.217	-0.686	0.953	0.644	-1.369	-2.212	-1.747	0.500	-0.693	-0.335	-1.428	-0.174
wrinkles	-0.104	0.391	-0.021	-1.349	-0.395	0.348	0.341	-0.639	0.078	0.386	0.465	-1.196	-0.115	-0.292	0.114	1.089	0.027	-1.543	0.385	0.105
moan	0.192	0.082	0.020	-2.418	0.182	1.547	-1.986	-1.825	0.108	1.273	1.590	1.290	-0.425	-0.269	-1.379	0.961	1.554	0.113	0.364	-0.110
photocopies	0.313	-0.774	0.158	-1.349	0.429	-0.108	-0.343	-2.166	0.482	-0.665	1.053	2.257	-2.217	0.541	0.002	-0.244	2.046	0.424	0.198	0.641
volunteering	0.690	1.279	0.661	-0.572	-0.617	-0.398	-1.137	-1.014	-0.343	0.801	-0.589	1.532	-0.822	0.072	-0.238	-0.027	0.339	-0.662	-0.828	-1.676
reschedule	-0.029	0.424	-0.504	-0.977	-0.025	-0.711	-2.061	-0.412	-0.372	0.156	0.562	1.842	-1.820	-0.421	-1.284	-1.069	0.664	-0.725	-0.869	-0.204
humbly	0.775	0.369	1.202	-0.976	0.059	0.702	-3.011	-0.808	2.426	-0.249	0.569	0.826	-2.596	-1.200	-1.170	1.384	0.822	-0.382	0.435	0.027
monsignor	0.780	0.146	-0.406	-0.184	1.469	1.258	-0.483	-0.381	0.889	0.836	-0.018	0.537	-3.827	0.101	-0.915	0.698	-0.965	-0.917	1.191	0.850
inboxes	0.848	0.010	0.216	-3.343	1.212	1.409	-2.010	-1.465	-1.175	-0.389	2.102	2.267	-1.762	0.302	-0.707	0.431	0.957	0.736	0.887	-1.737
erections	-0.125	0.191	-0.293	-0.225	-0.192	-0.628	-0.503	-0.795	0.361	-0.621	0.548	-1.149	0.283	-0.815	0.166	1.156	-0.141	-0.354	-0.678	-1.018
200m	1.028	0.847	-0.902	-0.748	-1.436	1.234	-0.795	-1.385	-0.793	-0.843	-2.278	3.557	-0.690	-0.908	0.555	0.554	-0.384	-2.215	-1.288	-0.419
27th	-0.173	-0.302	-2.731	-0.943	-0.491	0.883	-0.845	-1.363	0.150	-0.261	0.414	3.378	-2.511	-1.093	-0.586	-0.195	1.868	-0.320	-0.524	-0.734
e-mailing	0.559	0.754	0.444	-1.979	-0.119	0.916	-2.191	-1.864	0.073	-0.314	0.621	2.681	-1.851	-0.163	-0.644	0.365	0.355	0.090	0.210	-0.611
'so	1.348	-0.535	0.379	-1.257	-1.187	0.910	-2.070	-0.718	0.716	-0.273	1.492	2.725	-1.455	-0.946	-0.667	-0.341	0.357	-0.161	-0.532	0.322
responce	1.387	-0.949	0.750	-1.053	0.087	0.223	-1.059	-1.299	0.844	0.190	-0.340	1.113	-1.320	-0.766	-0.428	-0.732	1.110	-1.403	-0.495	-0.840
:-	0.033	-0.099	0.330	0.063	0.164	0.272	0.040	-0.362	0.033	0.168	0.211	0.096	-0.021	-0.082	-0.023	-0.011	0.112	-0.187	0.050	-0.012
l'	0.829	0.166	-0.236	-0.453	-1.218	1.004	-1.302	-0.982	-0.338	-0.932	0.570	2.282	-0.649	-0.735	-0.599	0.230	0.224	-0.510	-0.014	0.588
